sample,elapsed_ms,target,state_before,control_value,state_after,rtt_ms,model_output,infer_us,mode
108,14147,800,491,618,492,80,,,baseline
109,14248,800,492,616,491,101,,,baseline
110,14339,800,491,618,492,91,,,baseline
111,14631,800,492,616,491,292,,,baseline
112,14712,800,491,618,492,81,,,baseline
113,14811,800,492,616,491,99,,,baseline
114,14890,800,491,618,492,79,,,baseline
115,15222,800,492,616,491,332,,,baseline
116,15302,500,491,18,283,80,,,baseline
117,15399,500,283,434,311,97,,,baseline
118,15483,500,311,378,308,84,,,baseline
119,15762,500,308,384,308,279,,,baseline
120,15843,500,308,384,308,81,,,baseline
121,15953,500,308,384,308,110,,,baseline
122,16042,500,308,384,308,89,,,baseline
123,16321,500,308,384,308,279,,,baseline
124,16402,500,308,384,308,81,,,baseline
125,16498,500,308,384,308,96,,,baseline
126,16584,500,308,384,308,86,,,baseline
127,16880,500,308,384,308,296,,,baseline
128,16960,500,308,384,308,80,,,baseline
129,17060,500,308,384,308,100,,,baseline
130,17139,500,308,384,308,79,,,baseline
131,17453,500,308,384,308,314,,,baseline
132,17533,500,308,384,308,80,,,baseline
133,17644,500,308,384,308,111,,,baseline
134,17735,500,308,384,308,91,,,baseline
135,18010,500,308,384,308,275,,,baseline
136,18093,500,308,384,308,83,,,baseline
137,18204,500,308,384,308,111,,,baseline
138,18284,500,308,384,308,80,,,baseline
139,18598,500,308,384,308,314,,,baseline
140,18679,500,308,384,308,81,,,baseline
141,18779,500,308,384,308,100,,,baseline
142,18860,500,308,384,308,81,,,baseline
143,19154,500,308,384,308,294,,,baseline
144,19233,500,308,384,308,79,,,baseline
145,19346,500,308,384,308,113,,,baseline
146,19660,500,308,384,308,314,,,baseline
147,19742,500,308,384,308,82,,,baseline
148,19840,500,308,384,308,98,,,baseline
149,19922,500,308,384,308,82,,,baseline
150,20248,500,308,384,308,326,,,baseline
151,20339,500,308,384,308,91,,,baseline
152,20431,500,308,384,308,92,,,baseline
153,20520,500,308,384,308,89,,,baseline
154,20820,500,308,384,308,300,,,baseline
155,20909,500,308,384,308,89,,,baseline
156,21002,500,308,384,308,93,,,baseline
157,21088,500,308,384,308,86,,,baseline
158,21384,500,308,384,308,296,,,baseline
159,21463,500,308,384,308,79,,,baseline
160,21562,500,308,384,308,99,,,baseline
161,21645,500,308,384,308,83,,,baseline
162,21961,500,308,384,308,316,,,baseline
163,22050,500,308,384,308,89,,,baseline
164,22144,500,308,384,308,94,,,baseline
165,22231,500,308,384,308,87,,,baseline
166,22503,500,308,384,308,272,,,baseline
167,22585,500,308,384,308,82,,,baseline
168,22679,500,308,384,308,94,,,baseline
169,22771,500,308,384,308,92,,,baseline
170,23057,500,308,384,308,286,,,baseline
171,23136,500,308,384,308,79,,,baseline
172,23237,500,308,384,308,101,,,baseline
173,23319,500,308,384,308,82,,,baseline
174,23635,500,308,384,308,316,,,baseline
175,23722,500,308,384,308,87,,,baseline
176,23827,500,308,384,308,105,,,baseline
177,23906,500,308,384,308,79,,,baseline
178,24183,500,308,384,308,277,,,baseline
179,24263,500,308,384,308,80,,,baseline
180,24364,500,308,384,308,101,,,baseline
181,24453,500,308,384,308,89,,,baseline
182,24760,500,308,384,308,307,,,baseline
183,24838,500,308,384,308,78,,,baseline
184,24940,500,308,384,308,102,,,baseline
185,25020,500,308,384,308,80,,,baseline
186,25331,500,308,384,308,311,,,baseline
187,25410,500,308,384,308,79,,,baseline
188,25519,500,308,384,308,109,,,baseline
189,25598,500,308,384,308,79,,,baseline
190,25907,500,308,384,308,309,,,baseline
191,25986,500,308,384,308,79,,,baseline
192,26087,500,308,384,308,101,,,baseline
193,26167,500,308,384,308,80,,,baseline
194,26482,500,308,384,308,315,,,baseline
195,26572,500,308,384,308,90,,,baseline
