sample,elapsed_ms,target,state_before,control_value,state_after,rtt_ms,model_output,infer_us,mode
49,8966,519,460,118,451,108,118.0,0,yolo
50,9330,419,451,0,405,364,0.0,2,yolo
51,9442,519,405,228,460,112,228.0,2,yolo
52,9778,519,460,118,451,336,118.0,0,yolo
53,9918,419,451,0,405,140,0.0,2,yolo
54,10029,519,405,228,460,111,228.0,2,yolo
55,10388,519,460,118,451,359,118.0,0,yolo
56,10506,419,451,0,405,118,0.0,3,yolo
57,10618,519,405,228,460,112,228.0,3,yolo
58,10974,519,460,118,451,356,118.0,1,yolo
59,11100,419,451,0,255,126,0.0,2,yolo
60,11469,519,255,528,328,369,528.0,2,yolo
61,11587,519,328,382,319,118,382.0,1,yolo
62,11708,419,319,200,251,121,200.0,2,yolo
63,12056,519,251,536,328,348,536.0,2,yolo
64,12165,519,328,382,319,109,382.0,0,yolo
65,12286,419,319,200,251,121,200.0,2,yolo
66,12607,519,251,536,328,321,536.0,2,yolo
67,12717,519,328,382,319,110,382.0,0,yolo
68,12830,419,319,200,251,113,200.0,3,yolo
69,13155,519,251,536,328,325,536.0,2,yolo
70,13263,519,328,382,319,108,382.0,0,yolo
71,13374,419,319,200,251,111,200.0,2,yolo
72,13730,519,251,536,328,356,536.0,2,yolo
73,13841,519,328,382,319,111,382.0,1,yolo
74,13951,419,319,200,251,110,200.0,2,yolo
75,14304,519,251,536,328,353,536.0,2,yolo
76,14413,519,328,382,319,109,382.0,0,yolo
77,14526,419,319,200,251,113,200.0,2,yolo
78,14903,519,251,536,328,377,536.0,2,yolo
79,15011,519,328,382,319,108,382.0,0,yolo
80,15123,419,319,200,251,112,200.0,2,yolo
81,15463,519,251,536,328,340,536.0,2,yolo
82,15591,519,328,382,319,128,382.0,1,yolo
83,15704,419,319,200,251,113,200.0,2,yolo
84,16056,519,251,536,328,352,536.0,2,yolo
85,16167,519,328,382,319,111,382.0,0,yolo
86,16526,419,319,200,251,359,200.0,2,yolo
87,16638,519,251,536,328,112,536.0,2,yolo
88,16753,519,328,382,319,115,382.0,1,yolo
89,17114,419,319,200,251,361,200.0,2,yolo
90,17238,519,251,536,328,124,536.0,2,yolo
91,17351,519,328,382,319,113,382.0,1,yolo
92,17696,419,319,200,251,345,200.0,2,yolo
93,17824,519,251,536,328,128,536.0,2,yolo
94,18193,519,328,382,319,369,382.0,0,yolo
95,18340,419,319,200,251,147,200.0,2,yolo
96,18454,519,251,536,328,114,536.0,2,yolo
97,18783,519,328,382,319,329,382.0,1,yolo
98,18905,419,319,200,251,122,200.0,4,yolo
99,19312,519,251,536,328,407,536.0,2,yolo
100,19425,519,328,382,319,113,382.0,0,yolo
101,19540,419,319,200,251,115,200.0,2,yolo
102,19929,519,251,536,328,389,536.0,2,yolo
103,20052,519,328,382,319,123,382.0,0,yolo
104,20440,419,319,200,251,388,200.0,2,yolo
105,20580,519,251,536,328,140,536.0,3,yolo
106,20691,519,328,382,319,111,382.0,1,yolo
107,21030,419,319,200,251,339,200.0,2,yolo
108,21148,519,251,536,328,118,536.0,2,yolo
109,21505,519,328,382,319,357,382.0,1,yolo
110,21639,419,319,200,251,134,200.0,3,yolo
111,21755,519,251,536,328,116,536.0,2,yolo
112,22120,519,328,382,319,365,382.0,0,yolo
113,22244,419,319,200,251,124,200.0,2,yolo
114,22359,519,251,536,328,115,536.0,2,yolo
115,22680,519,328,382,319,321,382.0,0,yolo
116,22808,419,319,200,251,128,200.0,2,yolo
117,22920,519,251,536,328,112,536.0,2,yolo
118,23265,519,328,382,319,345,382.0,1,yolo
119,23379,419,319,200,251,114,200.0,2,yolo
120,23491,519,251,536,328,112,536.0,2,yolo
121,23834,519,328,382,319,343,382.0,1,yolo
122,23947,419,319,200,251,113,200.0,2,yolo
123,24307,519,251,536,328,360,536.0,2,yolo
124,24428,519,328,382,319,121,382.0,0,yolo
125,24551,419,319,200,251,123,200.0,2,yolo
126,24900,519,251,536,328,349,536.0,2,yolo
127,25010,519,328,382,319,110,382.0,0,yolo
128,25132,419,319,200,251,122,200.0,2,yolo
129,25446,519,251,536,328,314,536.0,2,yolo
130,25559,519,328,382,319,113,382.0,0,yolo
131,25687,419,319,200,251,128,200.0,2,yolo
132,26076,519,251,536,328,389,536.0,2,yolo
133,26212,519,328,382,319,136,382.0,0,yolo
