sample,elapsed_ms,target,state_before,control_value,state_after,rtt_ms,model_output,infer_us,mode
74,7569,800,808,644,808,116,644.0,13101,ai
75,7666,800,808,644,808,97,644.0,9164,ai
76,7776,800,808,644,808,110,644.0,9824,ai
77,7875,800,808,644,808,99,644.0,9525,ai
78,7977,800,808,644,808,102,644.0,9838,ai
79,8062,800,808,644,808,85,644.0,9278,ai
80,8187,800,808,644,808,125,644.0,12877,ai
81,8273,800,808,644,808,86,644.0,10137,ai
82,8399,800,808,644,808,126,644.0,10981,ai
83,8485,800,808,644,808,86,644.0,9990,ai
84,8605,800,808,644,808,120,644.0,13046,ai
85,8693,800,808,644,808,88,644.0,9648,ai
86,8808,800,808,644,808,115,644.0,12418,ai
87,8892,800,808,644,808,84,644.0,9335,ai
88,9008,800,808,644,808,116,644.0,9788,ai
89,9093,800,808,644,808,85,644.0,9210,ai
90,9208,800,808,644,808,115,644.0,9173,ai
91,9293,800,808,644,808,85,644.0,10508,ai
92,9415,800,808,644,808,122,644.0,12522,ai
93,9503,800,808,644,808,88,644.0,10851,ai
94,9619,800,808,644,808,116,644.0,13753,ai
95,9721,800,808,644,808,102,644.0,11126,ai
96,9812,800,808,643,808,91,643.0,9998,ai
97,9928,800,808,646,809,116,646.0,15326,ai
98,10013,800,809,645,809,85,645.0,9006,ai
99,10126,800,809,657,813,113,657.0,9254,ai
100,10212,800,813,652,813,86,652.0,8985,ai
101,10392,800,813,658,815,180,658.0,21950,ai
102,10493,800,815,658,817,101,658.0,8983,ai
103,10602,800,817,658,817,109,658.0,10819,ai
104,10703,800,817,660,818,101,660.0,9690,ai
105,10803,800,818,660,818,100,660.0,9545,ai
106,10913,800,818,662,819,110,662.0,9453,ai
107,11022,800,819,661,819,109,661.0,10248,ai
108,11123,800,819,662,820,101,662.0,9997,ai
109,11220,800,820,670,823,97,670.0,9406,ai
110,11327,800,823,680,827,107,680.0,9921,ai
111,11413,800,827,679,829,86,679.0,11386,ai
112,11525,800,829,680,830,112,680.0,12554,ai
113,11630,800,830,684,832,105,684.0,8719,ai
114,11730,800,832,684,833,100,684.0,9464,ai
115,11815,800,833,682,833,85,682.0,9122,ai
116,11931,800,833,676,831,116,676.0,8328,ai
117,12013,800,831,676,830,82,676.0,8841,ai
118,12139,800,830,673,829,126,673.0,9773,ai
119,12223,800,829,672,828,84,672.0,11042,ai
120,12339,800,828,671,827,116,671.0,12544,ai
121,12424,800,827,670,826,85,670.0,9237,ai
122,12547,800,826,670,826,123,670.0,12067,ai
123,12647,800,826,669,826,100,669.0,9255,ai
124,12735,800,826,668,675,88,668.0,10553,ai
125,12842,800,675,867,673,107,867.0,11673,ai
126,12942,800,673,1000,718,100,1000.0,9030,ai
127,13043,800,718,1000,740,101,1000.0,9136,ai
128,13142,800,740,1000,751,99,1000.0,9735,ai
129,13252,800,751,1000,756,110,1000.0,9412,ai
130,13333,800,756,1000,758,81,1000.0,8787,ai
131,13448,800,758,1000,759,115,1000.0,8345,ai
132,13547,800,759,998,758,99,998.0,10654,ai
133,13649,800,758,996,758,102,996.0,12825,ai
134,13751,800,758,995,757,102,995.0,10078,ai
135,13857,800,757,995,757,106,995.0,10276,ai
136,14052,800,757,995,757,195,995.0,9494,ai
137,14153,800,757,995,757,101,995.0,10671,ai
138,14253,800,757,995,757,100,995.0,9198,ai
139,14368,800,757,995,757,115,995.0,10116,ai
140,14453,800,757,995,757,85,995.0,10283,ai
141,14568,800,757,995,757,115,995.0,13056,ai
142,14653,800,757,995,757,85,995.0,10717,ai
143,14780,800,757,995,757,127,995.0,13474,ai
144,14864,800,757,995,757,84,995.0,9540,ai
145,14973,800,757,995,757,109,995.0,9601,ai
146,15083,800,757,995,757,110,995.0,11703,ai
147,15183,500,757,630,630,100,630.0,9009,ai
148,15284,500,630,790,624,101,790.0,9214,ai
149,15388,500,624,637,567,104,637.0,9035,ai
150,15473,500,567,702,561,85,702.0,10288,ai
151,15588,500,561,645,538,115,645.0,12605,ai
152,15673,500,538,659,531,85,659.0,8895,ai
153,15783,500,531,644,522,110,644.0,10667,ai
154,15884,500,522,641,516,101,641.0,10122,ai
155,15992,500,516,639,513,108,639.0,11334,ai
156,16092,500,513,636,510,100,636.0,9464,ai
157,16193,500,510,635,507,101,635.0,10719,ai
158,16301,500,507,635,506,108,635.0,11155,ai
159,16400,500,506,634,505,99,634.0,9222,ai
160,16507,500,505,635,505,107,635.0,9830,ai
161,16609,500,505,634,505,102,634.0,9756,ai
162,16693,500,505,634,505,84,634.0,9395,ai
163,16820,500,505,634,505,127,634.0,12497,ai
164,16905,500,505,634,505,85,634.0,9935,ai
165,17021,500,505,634,505,116,634.0,9576,ai
166,17117,500,505,634,505,96,634.0,9077,ai
167,17217,500,505,634,505,100,634.0,8731,ai
168,17316,500,505,634,505,99,634.0,10242,ai
169,17417,500,505,634,505,101,634.0,9058,ai
170,17522,500,505,634,505,105,634.0,12540,ai
171,17603,500,505,634,505,81,634.0,8777,ai
172,17725,500,505,634,505,122,634.0,9990,ai
173,17826,500,505,634,505,101,634.0,9089,ai
174,17912,500,505,634,505,86,634.0,9683,ai
175,18027,500,505,634,505,115,634.0,12716,ai
176,18122,500,505,634,505,95,634.0,9444,ai
177,18228,500,505,634,505,106,634.0,12815,ai
178,18313,500,505,634,505,85,634.0,10881,ai
179,18435,500,505,634,505,122,634.0,12491,ai
180,18523,500,505,634,505,88,634.0,10818,ai
181,18637,500,505,634,505,114,634.0,12324,ai
182,18739,500,505,633,504,102,633.0,10164,ai
183,18824,500,504,633,504,85,633.0,11507,ai
184,18941,500,504,632,503,117,632.0,11891,ai
185,19026,500,503,631,502,85,631.0,11409,ai
186,19132,500,502,632,502,106,632.0,9552,ai
187,19233,500,502,633,502,101,633.0,9189,ai
188,19333,500,502,633,502,100,633.0,10102,ai
189,19433,500,502,633,502,100,633.0,10392,ai
190,19533,500,502,634,503,100,634.0,10133,ai
191,19647,500,503,633,503,114,633.0,9617,ai
192,19732,500,503,633,503,85,633.0,10086,ai
193,19848,500,503,633,503,116,633.0,13198,ai
194,19933,500,503,633,503,85,633.0,10870,ai
195,20049,500,503,633,503,116,633.0,9662,ai
196,20133,500,503,633,503,84,633.0,9442,ai
197,20258,500,503,633,503,125,633.0,13872,ai
198,20343,500,503,633,503,85,633.0,9675,ai
199,20459,500,503,633,503,116,633.0,9903,ai
200,20543,500,503,633,503,84,633.0,9068,ai
201,20659,500,503,633,503,116,633.0,9646,ai
202,20744,500,503,633,503,85,633.0,10842,ai
203,20869,500,503,633,503,125,633.0,12528,ai
204,20953,500,503,633,503,84,633.0,9360,ai
205,21076,500,503,632,503,123,632.0,12352,ai
206,21177,500,503,627,501,101,627.0,10534,ai
207,21272,500,501,626,499,95,626.0,9552,ai
208,21389,500,499,624,498,117,624.0,13675,ai
209,21483,500,498,627,499,94,627.0,10610,ai
210,21600,500,499,625,499,117,625.0,12139,ai
211,21706,500,499,624,498,106,624.0,9613,ai
212,21793,500,498,625,498,87,625.0,9153,ai
213,21908,500,498,625,498,115,625.0,12415,ai
214,21993,500,498,625,498,85,625.0,10113,ai
215,22118,500,498,625,498,125,625.0,14028,ai
216,22203,500,498,625,498,85,625.0,9304,ai
217,22325,500,498,625,498,122,625.0,11283,ai
218,22422,500,498,625,498,97,625.0,9630,ai
219,22531,500,498,625,498,109,625.0,9053,ai
220,22613,500,498,625,498,82,625.0,8754,ai
221,22739,500,498,625,498,126,625.0,10615,ai
222,22824,500,498,625,498,85,625.0,9324,ai
223,22945,500,498,625,498,121,625.0,9134,ai
224,23032,500,498,625,498,87,625.0,9314,ai
225,23149,500,498,625,498,117,625.0,13668,ai
226,23251,500,498,625,498,102,625.0,9431,ai
227,23333,500,498,625,498,82,625.0,9304,ai
228,23465,500,498,625,498,132,625.0,12647,ai
229,23553,500,498,625,498,88,625.0,8879,ai
230,23665,500,498,625,498,112,625.0,12104,ai
231,23753,500,498,625,498,88,625.0,9389,ai
232,23868,500,498,625,498,115,625.0,12629,ai
233,23967,500,498,625,498,99,625.0,8910,ai
234,24053,500,498,625,498,86,625.0,9018,ai
235,24178,500,498,625,498,125,625.0,13968,ai
236,24264,500,498,625,498,86,625.0,9395,ai
237,24385,500,498,625,498,121,625.0,12949,ai
238,24472,500,498,625,498,87,625.0,9124,ai
239,24591,500,498,625,498,119,625.0,12603,ai
240,24677,500,498,625,498,86,625.0,9277,ai
241,24807,500,498,625,498,130,625.0,12696,ai
242,24893,500,498,625,498,86,625.0,9001,ai
243,25008,500,498,625,498,115,625.0,13243,ai
244,25093,500,498,625,498,85,625.0,10267,ai
245,25217,500,498,625,498,124,625.0,14406,ai
246,25319,500,498,625,498,102,625.0,11015,ai
247,25403,500,498,625,498,84,625.0,9074,ai
248,25520,500,498,625,498,117,625.0,9401,ai
249,25621,500,498,625,498,101,625.0,10476,ai
250,25704,500,498,625,498,83,625.0,9720,ai
251,25831,500,498,625,498,127,625.0,10394,ai
252,25914,500,498,625,498,83,625.0,8895,ai
253,26037,500,498,625,498,123,625.0,13151,ai
254,26123,500,498,625,498,86,625.0,9438,ai
255,26241,500,498,625,498,118,625.0,12741,ai
256,26323,500,498,625,498,82,625.0,10354,ai
257,26442,500,498,625,498,119,625.0,12096,ai
258,26546,500,498,625,498,104,625.0,9898,ai
259,26635,500,498,625,498,89,625.0,9313,ai
260,26758,500,498,625,498,123,625.0,14099,ai
261,26843,500,498,625,498,85,625.0,9725,ai
262,26960,500,498,625,498,117,625.0,12150,ai
263,27044,500,498,625,498,84,625.0,10411,ai
264,27167,500,498,625,498,123,625.0,12778,ai
265,27253,500,498,625,498,86,625.0,9336,ai
266,27371,500,498,625,498,118,625.0,11419,ai
267,27455,500,498,625,498,84,625.0,9124,ai
268,27579,500,498,625,498,124,625.0,13798,ai
269,27664,500,498,625,498,85,625.0,9168,ai
270,27779,500,498,625,498,115,625.0,11315,ai
271,27864,500,498,625,498,85,625.0,9653,ai
272,27992,500,498,625,498,128,625.0,11114,ai
273,28073,500,498,625,498,81,625.0,9190,ai
274,28199,500,498,625,498,126,625.0,9135,ai
275,28283,500,498,625,498,84,625.0,9645,ai
276,28411,500,498,625,498,128,625.0,13561,ai
277,28511,500,498,625,498,100,625.0,8913,ai
278,28593,500,498,625,498,82,625.0,8952,ai
279,28709,500,498,625,498,116,625.0,9290,ai
280,28794,500,498,625,498,85,625.0,9052,ai
281,28919,500,498,625,498,125,625.0,13807,ai
282,29004,500,498,625,498,85,625.0,10435,ai
283,29128,500,498,625,498,124,625.0,11425,ai
284,29213,500,498,625,498,85,625.0,10369,ai
285,29336,500,498,625,498,123,625.0,13024,ai
286,29423,500,498,625,498,87,625.0,10611,ai
287,29549,500,498,625,498,126,625.0,12947,ai
288,29633,500,498,625,498,84,625.0,9391,ai
289,29755,500,498,625,498,122,625.0,13830,ai
290,29842,500,498,625,498,87,625.0,10407,ai
291,29968,500,498,625,498,126,625.0,13849,ai
292,30068,500,498,625,498,100,625.0,8828,ai
293,30153,500,498,625,498,85,625.0,10242,ai
294,30277,500,498,625,498,124,625.0,13098,ai
295,30379,500,498,625,498,102,625.0,10907,ai
296,30482,500,498,625,498,103,625.0,9859,ai
297,30591,500,498,625,498,109,625.0,9705,ai
298,30693,500,498,625,498,102,625.0,9417,ai
299,30792,500,498,625,498,99,625.0,8843,ai
300,30893,500,498,625,498,101,625.0,8489,ai
301,30993,500,498,625,498,100,625.0,10920,ai
302,31092,500,498,625,498,99,625.0,8792,ai
303,31203,500,498,625,498,111,625.0,9588,ai
304,31303,500,498,625,498,100,625.0,8963,ai
305,31403,500,498,625,498,100,625.0,8997,ai
306,31512,500,498,625,498,109,625.0,10912,ai
307,31620,500,498,625,498,108,625.0,10207,ai
308,31703,500,498,625,498,83,625.0,10222,ai
309,31828,500,498,625,498,125,625.0,12693,ai
310,31913,500,498,625,498,85,625.0,9278,ai
311,32039,500,498,625,498,126,625.0,14555,ai
312,32186,500,498,625,498,147,625.0,12558,ai
313,32312,500,498,625,498,126,625.0,9489,ai
314,32432,500,498,625,498,120,625.0,14475,ai
315,32533,500,498,625,498,101,625.0,9153,ai
316,32644,500,498,625,498,111,625.0,9869,ai
317,32750,500,498,625,498,106,625.0,11023,ai
318,32848,500,498,625,498,98,625.0,10093,ai
319,32957,500,498,625,498,109,625.0,11383,ai
320,33044,500,498,625,498,87,625.0,9464,ai
321,33168,500,498,625,498,124,625.0,12227,ai
322,33271,500,498,625,498,103,625.0,8897,ai
323,33355,500,498,625,498,84,625.0,9376,ai
324,33476,500,498,625,498,121,625.0,12532,ai
325,33563,500,498,625,498,87,625.0,10643,ai
326,33681,500,498,625,498,118,625.0,13076,ai
327,33785,500,498,625,498,104,625.0,9802,ai
328,33873,500,498,625,498,88,625.0,9997,ai
329,33985,500,498,625,498,112,625.0,12662,ai
330,34073,500,498,625,498,88,625.0,9745,ai
331,34197,500,498,625,498,124,625.0,13663,ai
332,34299,500,498,625,498,102,625.0,11455,ai
333,34386,500,498,625,498,87,625.0,11411,ai
334,34504,500,498,625,498,118,625.0,13752,ai
335,34593,500,498,625,498,89,625.0,11201,ai
336,34707,500,498,625,498,114,625.0,12986,ai
337,34793,500,498,625,498,86,625.0,11017,ai
338,34916,500,498,625,498,123,625.0,14765,ai
339,35003,500,498,625,498,87,625.0,10843,ai
340,35119,500,498,625,498,116,625.0,14717,ai
341,35203,500,498,625,498,84,625.0,10699,ai
342,35328,500,498,625,498,125,625.0,9903,ai
343,35413,500,498,625,498,85,625.0,10210,ai
344,35537,500,498,625,498,124,625.0,12761,ai
345,35625,500,498,625,498,88,625.0,10441,ai
346,35748,500,498,625,498,123,625.0,12462,ai
347,35832,500,498,625,498,84,625.0,9672,ai
348,35948,500,498,625,498,116,625.0,10092,ai
349,36033,500,498,625,498,85,625.0,10335,ai
350,36157,500,498,625,498,124,625.0,13359,ai
351,36243,500,498,625,498,86,625.0,9668,ai
352,36365,500,498,625,498,122,625.0,12404,ai
353,36453,500,498,625,498,88,625.0,9249,ai
354,36565,500,498,625,498,112,625.0,12465,ai
355,36653,500,498,625,498,88,625.0,9227,ai
356,36768,500,498,625,498,115,625.0,11967,ai
357,36853,500,498,625,498,85,625.0,10216,ai
358,36968,500,498,625,498,115,625.0,12470,ai
359,37067,500,498,625,498,99,625.0,9980,ai
360,37153,500,498,625,498,86,625.0,9513,ai
361,37277,500,498,625,498,124,625.0,12662,ai
362,37378,500,498,625,498,101,625.0,10865,ai
363,37463,500,498,625,498,85,625.0,10654,ai
364,37584,500,498,625,498,121,625.0,13740,ai
365,37673,500,498,625,498,89,625.0,11549,ai
366,37799,500,498,625,498,126,625.0,11699,ai
367,37893,500,498,625,498,94,625.0,11888,ai
368,38009,500,498,625,498,116,625.0,12361,ai
369,38093,500,498,625,498,84,625.0,9195,ai
370,38211,500,498,625,498,118,625.0,12836,ai
371,38293,500,498,625,498,82,625.0,9431,ai
372,38407,500,498,625,498,114,625.0,8812,ai
373,38492,500,498,625,498,85,625.0,9333,ai
374,38608,500,498,625,498,116,625.0,9898,ai
375,38692,500,498,625,498,84,625.0,9962,ai
376,38816,500,498,625,498,124,625.0,14050,ai
377,38903,500,498,625,498,87,625.0,10926,ai
378,39027,500,498,625,498,124,625.0,13114,ai
