sample,elapsed_ms,target,state_before,control_value,state_after,rtt_ms,model_output,infer_us,mode
246,22394,500,308,384,308,91,,,baseline
247,22485,500,308,384,308,91,,,baseline
248,22572,500,308,384,308,87,,,baseline
249,22666,500,308,384,308,94,,,baseline
250,22753,500,308,384,308,87,,,baseline
251,22843,500,308,384,308,90,,,baseline
252,22933,500,308,384,308,90,,,baseline
253,23026,500,308,384,308,93,,,baseline
254,23113,500,308,384,308,87,,,baseline
255,23202,500,308,384,308,89,,,baseline
256,23295,500,308,384,308,93,,,baseline
257,23384,500,308,384,308,89,,,baseline
258,23481,500,308,384,308,97,,,baseline
259,23555,500,308,384,308,74,,,baseline
260,23663,500,308,384,308,108,,,baseline
261,23754,500,308,384,308,91,,,baseline
262,23843,500,308,384,308,89,,,baseline
263,23932,500,308,384,308,89,,,baseline
264,24022,500,308,384,308,90,,,baseline
265,24114,500,308,384,308,92,,,baseline
266,24203,500,308,384,308,89,,,baseline
267,24295,500,308,384,308,92,,,baseline
268,24386,500,308,384,308,91,,,baseline
269,24473,500,308,384,308,87,,,baseline
270,24571,500,308,384,308,98,,,baseline
271,24663,500,308,384,308,92,,,baseline
272,24754,500,308,384,308,91,,,baseline
273,24845,500,308,384,308,91,,,baseline
274,24935,500,308,384,308,90,,,baseline
275,25023,500,308,384,308,88,,,baseline
276,25115,500,308,384,308,92,,,baseline
277,25204,500,308,384,308,89,,,baseline
278,25303,500,308,384,308,99,,,baseline
279,25376,500,308,384,308,73,,,baseline
280,25483,500,308,384,308,107,,,baseline
281,25572,500,308,384,308,89,,,baseline
282,25662,500,308,384,308,90,,,baseline
283,25754,500,308,384,308,92,,,baseline
284,25843,500,308,384,308,89,,,baseline
285,25930,500,308,384,308,87,,,baseline
286,26022,500,308,384,308,92,,,baseline
287,26112,500,308,384,308,90,,,baseline
288,26203,500,308,384,308,91,,,baseline
289,26292,500,308,384,308,89,,,baseline
290,26383,500,308,384,308,91,,,baseline
291,26468,500,308,384,308,85,,,baseline
292,26563,500,308,384,308,95,,,baseline
293,26648,500,308,384,308,85,,,baseline
294,26745,500,308,384,308,97,,,baseline
295,26831,500,308,384,308,86,,,baseline
296,26921,500,308,384,308,90,,,baseline
297,27012,500,308,384,308,91,,,baseline
298,27103,500,308,384,308,91,,,baseline
299,27192,500,308,384,308,89,,,baseline
300,27284,500,308,384,308,92,,,baseline
301,27372,500,308,384,308,88,,,baseline
302,27463,500,308,384,308,91,,,baseline
303,27549,500,308,384,308,86,,,baseline
304,27643,500,308,384,308,94,,,baseline
305,27735,500,308,384,308,92,,,baseline
306,27823,500,308,384,308,88,,,baseline
307,27914,500,308,384,308,91,,,baseline
308,28002,500,308,384,308,88,,,baseline
309,28092,500,308,384,308,90,,,baseline
310,28180,500,308,384,308,88,,,baseline
311,28274,500,308,384,308,94,,,baseline
312,28363,500,308,384,308,89,,,baseline
313,28453,500,308,384,308,90,,,baseline
314,28543,500,308,384,308,90,,,baseline
315,28633,500,308,384,308,90,,,baseline
316,28724,500,308,384,308,91,,,baseline
317,28814,500,308,384,308,90,,,baseline
318,28903,500,308,384,308,89,,,baseline
319,28997,500,308,384,308,94,,,baseline
320,29094,500,308,384,308,97,,,baseline
321,29178,500,308,384,308,84,,,baseline
322,29282,500,308,384,308,104,,,baseline
323,29368,500,308,384,308,86,,,baseline
324,29462,500,308,384,308,94,,,baseline
325,29541,500,308,384,308,79,,,baseline
326,29643,500,308,384,308,102,,,baseline
327,29718,500,308,384,308,75,,,baseline
328,29824,500,308,384,308,106,,,baseline
329,29898,500,308,384,308,74,,,baseline
330,30012,500,308,384,308,114,,,baseline
331,30096,500,308,384,308,84,,,baseline
332,30194,500,308,384,308,98,,,baseline
333,30268,500,308,384,308,74,,,baseline
334,30374,500,308,384,308,106,,,baseline
335,30448,500,308,384,308,74,,,baseline
336,30564,500,308,384,308,116,,,baseline
337,30639,500,308,384,308,75,,,baseline
338,30742,500,308,384,308,103,,,baseline
339,30835,500,308,384,308,93,,,baseline
340,30925,500,308,384,308,90,,,baseline
341,31013,500,308,384,308,88,,,baseline
342,31102,500,308,384,308,89,,,baseline
343,31189,500,308,384,308,87,,,baseline
344,31283,500,308,384,308,94,,,baseline
345,31372,500,308,384,308,89,,,baseline
346,31462,500,308,384,308,90,,,baseline
347,31552,500,308,384,308,90,,,baseline
348,31644,500,308,384,308,92,,,baseline
349,31731,500,308,384,308,87,,,baseline
350,31825,500,308,384,308,94,,,baseline
351,31915,500,308,384,308,90,,,baseline
352,32003,500,308,384,308,88,,,baseline
353,32094,500,308,384,308,91,,,baseline
354,32183,500,308,384,308,89,,,baseline
355,32284,500,308,384,308,101,,,baseline
356,32356,500,308,384,308,72,,,baseline
357,32463,500,308,384,308,107,,,baseline
358,32552,500,308,384,308,89,,,baseline
359,32643,500,308,384,308,91,,,baseline
360,32732,500,308,384,308,89,,,baseline
361,32826,500,308,384,308,94,,,baseline
362,32915,500,308,384,308,89,,,baseline
363,33004,500,308,384,308,89,,,baseline
364,33095,500,308,384,308,91,,,baseline
365,33183,500,308,384,308,88,,,baseline
366,33279,500,308,384,308,96,,,baseline
367,33362,500,308,384,308,83,,,baseline
368,33463,500,308,384,308,101,,,baseline
369,33550,500,308,384,308,87,,,baseline
370,33643,500,308,384,308,93,,,baseline
371,33731,500,308,384,308,88,,,baseline
372,33822,500,308,384,308,91,,,baseline
373,33915,500,308,384,308,93,,,baseline
374,34006,500,308,384,308,91,,,baseline
375,34096,500,308,384,308,90,,,baseline
376,34184,500,308,384,308,88,,,baseline
377,34274,500,308,384,308,90,,,baseline
378,34364,500,308,384,308,90,,,baseline
379,34454,500,308,384,308,90,,,baseline
380,34542,500,308,384,308,88,,,baseline
381,34633,500,308,384,308,91,,,baseline
382,34722,500,308,384,308,89,,,baseline
383,34813,500,308,384,308,91,,,baseline
384,34903,500,308,384,308,90,,,baseline
385,34996,500,308,384,308,93,,,baseline
386,35083,500,308,384,308,87,,,baseline
387,35176,500,308,384,308,93,,,baseline
388,35264,500,308,384,308,88,,,baseline
389,35354,500,308,384,308,90,,,baseline
390,35440,500,308,384,308,86,,,baseline
391,35534,500,308,384,308,94,,,baseline
392,35624,500,308,384,308,90,,,baseline
393,35712,500,308,384,308,88,,,baseline
394,35803,500,308,384,308,91,,,baseline
395,35894,500,308,384,308,91,,,baseline
396,35983,500,308,384,308,89,,,baseline
397,36072,500,308,384,308,89,,,baseline
398,36163,500,308,384,308,91,,,baseline
399,36255,500,308,384,308,92,,,baseline
400,36343,500,308,384,308,88,,,baseline
401,36440,500,308,384,308,97,,,baseline
402,36530,500,308,384,308,90,,,baseline
403,36620,500,308,384,308,90,,,baseline
404,36709,500,308,384,308,89,,,baseline
405,36802,500,308,384,308,93,,,baseline
406,36892,500,308,384,308,90,,,baseline
407,36983,500,308,384,308,91,,,baseline
408,37074,500,308,384,308,91,,,baseline
409,37163,500,308,384,308,89,,,baseline
410,37252,500,308,384,308,89,,,baseline
411,37343,500,308,384,308,91,,,baseline
412,37435,500,308,384,308,92,,,baseline
413,37523,500,308,384,308,88,,,baseline
414,37614,500,308,384,308,91,,,baseline
415,37703,500,308,384,308,89,,,baseline
416,37794,500,308,384,308,91,,,baseline
417,37883,500,308,384,308,89,,,baseline
418,37974,500,308,384,308,91,,,baseline
419,38064,500,308,384,308,90,,,baseline
420,38153,500,308,384,308,89,,,baseline
421,38242,500,308,384,308,89,,,baseline
422,38332,500,308,384,308,90,,,baseline
423,38420,500,308,384,308,88,,,baseline
424,38514,500,308,384,308,94,,,baseline
425,38603,500,308,384,308,89,,,baseline
426,38692,500,308,384,308,89,,,baseline
427,38782,500,308,384,308,90,,,baseline
428,38873,500,308,384,308,91,,,baseline
429,38964,500,308,384,308,91,,,baseline
430,39051,500,308,384,308,87,,,baseline
431,39144,500,308,384,308,93,,,baseline
432,39231,500,308,384,308,87,,,baseline
433,39320,500,308,384,308,89,,,baseline
434,39414,500,308,384,308,94,,,baseline
435,39504,500,308,384,308,90,,,baseline
436,39594,500,308,384,308,90,,,baseline
437,39684,500,308,384,308,90,,,baseline
438,39775,500,308,384,308,91,,,baseline
439,39864,500,308,384,308,89,,,baseline
440,39954,500,308,384,308,90,,,baseline
441,40041,500,308,384,308,87,,,baseline
442,40135,500,308,384,308,94,,,baseline
