sample,elapsed_ms,target,state_before,control_value,state_after,rtt_ms,model_output,infer_us,mode
58,5524,800,618,364,620,95,,,baseline
59,5615,800,620,360,618,91,,,baseline
60,5705,800,618,364,620,90,,,baseline
61,5795,800,620,360,618,90,,,baseline
62,5886,800,618,364,620,91,,,baseline
63,5972,800,620,360,618,86,,,baseline
64,6059,800,618,364,620,87,,,baseline
65,6141,800,620,360,618,82,,,baseline
66,6234,800,618,364,620,93,,,baseline
67,6319,800,620,360,618,85,,,baseline
68,6411,800,618,364,620,92,,,baseline
69,6495,800,620,360,618,84,,,baseline
70,6592,800,618,364,620,97,,,baseline
71,6671,800,620,360,618,79,,,baseline
72,6772,800,618,364,620,101,,,baseline
73,6854,800,620,360,618,82,,,baseline
74,6951,800,618,364,620,97,,,baseline
75,7033,800,620,360,618,82,,,baseline
76,7132,800,618,364,620,99,,,baseline
77,7214,800,620,360,618,82,,,baseline
78,7312,800,618,364,620,98,,,baseline
79,7396,800,620,360,618,84,,,baseline
80,7492,800,618,364,620,96,,,baseline
81,7574,800,620,360,618,82,,,baseline
82,7659,800,618,364,620,85,,,baseline
83,7753,800,620,360,618,94,,,baseline
84,7843,800,618,364,620,90,,,baseline
85,7933,800,620,360,618,90,,,baseline
86,8023,800,618,364,620,90,,,baseline
87,8113,800,620,360,618,90,,,baseline
88,8205,800,618,364,620,92,,,baseline
89,8292,800,620,360,618,87,,,baseline
90,8385,800,618,364,620,93,,,baseline
91,8472,800,620,360,618,87,,,baseline
92,8563,800,618,364,620,91,,,baseline
93,8656,800,620,360,618,93,,,baseline
94,8742,800,618,364,620,86,,,baseline
95,8832,800,620,360,618,90,,,baseline
96,8923,800,618,364,620,91,,,baseline
97,9011,800,620,360,618,88,,,baseline
98,9102,800,618,364,620,91,,,baseline
99,9191,800,620,360,618,89,,,baseline
100,9275,800,618,364,620,84,,,baseline
101,9365,800,620,360,618,90,,,baseline
102,9450,800,618,364,620,85,,,baseline
103,9544,800,620,360,618,94,,,baseline
104,9635,800,618,364,620,91,,,baseline
105,9725,800,620,360,618,90,,,baseline
106,9812,800,618,364,620,87,,,baseline
107,9905,800,620,360,618,93,,,baseline
108,9980,800,618,364,620,75,,,baseline
109,10085,800,620,360,618,105,,,baseline
110,10171,800,618,364,620,86,,,baseline
111,10261,800,620,360,618,90,,,baseline
112,10352,800,618,364,620,91,,,baseline
113,10435,800,620,360,618,83,,,baseline
114,10531,800,618,364,620,96,,,baseline
115,10613,800,620,360,618,82,,,baseline
116,10709,800,618,364,620,96,,,baseline
117,10793,800,620,360,618,84,,,baseline
118,10886,800,618,364,620,93,,,baseline
119,10972,800,620,360,618,86,,,baseline
120,11065,800,618,364,620,93,,,baseline
121,11155,800,620,360,618,90,,,baseline
122,11241,800,618,364,620,86,,,baseline
123,11336,800,620,360,618,95,,,baseline
124,11423,800,618,364,620,87,,,baseline
125,11513,800,620,360,618,90,,,baseline
126,11601,800,618,364,620,88,,,baseline
127,11691,800,620,360,618,90,,,baseline
128,11785,800,618,364,620,94,,,baseline
129,11875,800,620,360,618,90,,,baseline
130,11962,800,618,364,620,87,,,baseline
131,12055,800,620,360,618,93,,,baseline
132,12147,800,618,364,620,92,,,baseline
133,12233,800,620,360,618,86,,,baseline
134,12324,800,618,364,620,91,,,baseline
135,12414,800,620,360,618,90,,,baseline
136,12500,800,618,364,620,86,,,baseline
137,12593,800,620,360,618,93,,,baseline
138,12673,800,618,364,620,80,,,baseline
139,12759,800,620,360,468,86,,,baseline
140,12855,800,468,664,495,96,,,baseline
141,12942,800,495,610,491,87,,,baseline
142,13031,800,491,618,492,89,,,baseline
143,13124,800,492,616,491,93,,,baseline
144,13211,800,491,618,492,87,,,baseline
145,13301,800,492,616,491,90,,,baseline
146,13392,800,491,618,492,91,,,baseline
147,13476,800,492,616,491,84,,,baseline
148,13572,800,491,618,492,96,,,baseline
149,13654,800,492,616,491,82,,,baseline
150,13755,800,491,618,492,101,,,baseline
151,13836,800,492,616,491,81,,,baseline
152,13935,800,491,618,492,99,,,baseline
153,14023,800,492,616,491,88,,,baseline
154,14116,800,491,618,492,93,,,baseline
155,14200,800,492,616,491,84,,,baseline
156,14295,800,491,618,492,95,,,baseline
157,14383,800,492,616,491,88,,,baseline
158,14468,800,491,618,492,85,,,baseline
159,14563,800,492,616,491,95,,,baseline
160,14653,800,491,618,492,90,,,baseline
161,14745,800,492,616,491,92,,,baseline
162,14831,800,491,618,492,86,,,baseline
163,14923,800,492,616,491,92,,,baseline
164,15013,800,491,618,492,90,,,baseline
165,15102,500,492,16,282,89,,,baseline
166,15192,500,282,436,311,90,,,baseline
167,15285,500,311,378,308,93,,,baseline
168,15375,500,308,384,308,90,,,baseline
169,15461,500,308,384,308,86,,,baseline
170,15553,500,308,384,308,92,,,baseline
171,15635,500,308,384,308,82,,,baseline
172,15734,500,308,384,308,99,,,baseline
173,15812,500,308,384,308,78,,,baseline
174,15912,500,308,384,308,100,,,baseline
175,15995,500,308,384,308,83,,,baseline
176,16092,500,308,384,308,97,,,baseline
177,16173,500,308,384,308,81,,,baseline
178,16274,500,308,384,308,101,,,baseline
179,16355,500,308,384,308,81,,,baseline
180,16455,500,308,384,308,100,,,baseline
181,16542,500,308,384,308,87,,,baseline
182,16635,500,308,384,308,93,,,baseline
183,16727,500,308,384,308,92,,,baseline
184,16815,500,308,384,308,88,,,baseline
185,16906,500,308,384,308,91,,,baseline
186,16993,500,308,384,308,87,,,baseline
187,17085,500,308,384,308,92,,,baseline
188,17175,500,308,384,308,90,,,baseline
189,17265,500,308,384,308,90,,,baseline
190,17355,500,308,384,308,90,,,baseline
191,17442,500,308,384,308,87,,,baseline
192,17535,500,308,384,308,93,,,baseline
193,17621,500,308,384,308,86,,,baseline
194,17715,500,308,384,308,94,,,baseline
195,17804,500,308,384,308,89,,,baseline
196,17895,500,308,384,308,91,,,baseline
197,17984,500,308,384,308,89,,,baseline
198,18075,500,308,384,308,91,,,baseline
199,18165,500,308,384,308,90,,,baseline
200,18255,500,308,384,308,90,,,baseline
201,18344,500,308,384,308,89,,,baseline
202,18434,500,308,384,308,90,,,baseline
203,18524,500,308,384,308,90,,,baseline
204,18615,500,308,384,308,91,,,baseline
205,18702,500,308,384,308,87,,,baseline
206,18792,500,308,384,308,90,,,baseline
207,18883,500,308,384,308,91,,,baseline
208,18969,500,308,384,308,86,,,baseline
209,19057,500,308,384,308,88,,,baseline
210,19153,500,308,384,308,96,,,baseline
211,19236,500,308,384,308,83,,,baseline
212,19335,500,308,384,308,99,,,baseline
213,19422,500,308,384,308,87,,,baseline
214,19515,500,308,384,308,93,,,baseline
215,19602,500,308,384,308,87,,,baseline
216,19695,500,308,384,308,93,,,baseline
217,19776,500,308,384,308,81,,,baseline
218,19875,500,308,384,308,99,,,baseline
219,19975,500,308,384,308,100,,,baseline
220,20064,500,308,384,308,89,,,baseline
221,20159,500,308,384,308,95,,,baseline
222,20253,500,308,384,308,94,,,baseline
223,20333,500,308,384,308,80,,,baseline
224,20433,500,308,384,308,100,,,baseline
225,20514,500,308,384,308,81,,,baseline
226,20612,500,308,384,308,98,,,baseline
227,20700,500,308,384,308,88,,,baseline
228,20792,500,308,384,308,92,,,baseline
229,20872,500,308,384,308,80,,,baseline
230,20975,500,308,384,308,103,,,baseline
231,21039,500,308,384,308,64,,,baseline
232,21156,500,308,384,308,117,,,baseline
233,21244,500,308,384,308,88,,,baseline
234,21332,500,308,384,308,88,,,baseline
235,21419,500,308,384,308,87,,,baseline
236,21515,500,308,384,308,96,,,baseline
237,21597,500,308,384,308,82,,,baseline
238,21695,500,308,384,308,98,,,baseline
239,21787,500,308,384,308,92,,,baseline
240,21873,500,308,384,308,86,,,baseline
241,21965,500,308,384,308,92,,,baseline
242,22055,500,308,384,308,90,,,baseline
243,22145,500,308,384,308,90,,,baseline
244,22235,500,308,384,308,90,,,baseline
245,22321,500,308,384,308,86,,,baseline
246,22411,500,308,384,308,90,,,baseline
247,22496,500,308,384,308,85,,,baseline
248,22592,500,308,384,308,96,,,baseline
249,22674,500,308,384,308,82,,,baseline
250,22772,500,308,384,308,98,,,baseline
251,22839,500,308,384,308,67,,,baseline
252,22952,500,308,384,308,113,,,baseline
253,23034,500,308,384,308,82,,,baseline
254,23132,500,308,384,308,98,,,baseline
255,23200,500,308,384,308,68,,,baseline
256,23312,500,308,384,308,112,,,baseline
257,23379,500,308,384,308,67,,,baseline
258,23495,500,308,384,308,116,,,baseline
259,23586,500,308,384,308,91,,,baseline
260,23670,500,308,384,308,84,,,baseline
261,23766,500,308,384,308,96,,,baseline
262,23852,500,308,384,308,86,,,baseline
263,23947,500,308,384,308,95,,,baseline
264,24033,500,308,384,308,86,,,baseline
265,24123,500,308,384,308,90,,,baseline
266,24215,500,308,384,308,92,,,baseline
267,24305,500,308,384,308,90,,,baseline
268,24392,500,308,384,308,87,,,baseline
269,24484,500,308,384,308,92,,,baseline
270,24572,500,308,384,308,88,,,baseline
271,24662,500,308,384,308,90,,,baseline
272,24755,500,308,384,308,93,,,baseline
273,24846,500,308,384,308,91,,,baseline
274,24934,500,308,384,308,88,,,baseline
275,25021,500,308,384,308,87,,,baseline
276,25109,500,308,384,308,88,,,baseline
277,25194,500,308,384,308,85,,,baseline
278,25294,500,308,384,308,100,,,baseline
279,25379,500,308,384,308,85,,,baseline
280,25477,500,308,384,308,98,,,baseline
281,25561,500,308,384,308,84,,,baseline
282,25652,500,308,384,308,91,,,baseline
283,25734,500,308,384,308,82,,,baseline
284,25832,500,308,384,308,98,,,baseline
285,25916,500,308,384,308,84,,,baseline
286,26012,500,308,384,308,96,,,baseline
287,26096,500,308,384,308,84,,,baseline
288,26191,500,308,384,308,95,,,baseline
289,26270,500,308,384,308,79,,,baseline
290,26368,500,308,384,308,98,,,baseline
291,26440,500,308,384,308,72,,,baseline
292,26547,500,308,384,308,107,,,baseline
293,26631,500,308,384,308,84,,,baseline
294,26725,500,308,384,308,94,,,baseline
295,26812,500,308,384,308,87,,,baseline
296,26905,500,308,384,308,93,,,baseline
297,26991,500,308,384,308,86,,,baseline
298,27084,500,308,384,308,93,,,baseline
299,27169,500,308,384,308,85,,,baseline
300,27264,500,308,384,308,95,,,baseline
301,27351,500,308,384,308,87,,,baseline
302,27445,500,308,384,308,94,,,baseline
303,27533,500,308,384,308,88,,,baseline
304,27624,500,308,384,308,91,,,baseline
305,27714,500,308,384,308,90,,,baseline
306,27803,500,308,384,308,89,,,baseline
307,27892,500,308,384,308,89,,,baseline
308,27985,500,308,384,308,93,,,baseline
309,28075,500,308,384,308,90,,,baseline
310,28162,500,308,384,308,87,,,baseline
311,28253,500,308,384,308,91,,,baseline
312,28343,500,308,384,308,90,,,baseline
313,28435,500,308,384,308,92,,,baseline
314,28526,500,308,384,308,91,,,baseline
315,28613,500,308,384,308,87,,,baseline
316,28702,500,308,384,308,89,,,baseline
317,28795,500,308,384,308,93,,,baseline
318,28884,500,308,384,308,89,,,baseline
319,28972,500,308,384,308,88,,,baseline
320,29062,500,308,384,308,90,,,baseline
321,29153,500,308,384,308,91,,,baseline
322,29245,500,308,384,308,92,,,baseline
323,29335,500,308,384,308,90,,,baseline
324,29422,500,308,384,308,87,,,baseline
325,29514,500,308,384,308,92,,,baseline
326,29605,500,308,384,308,91,,,baseline
327,29699,500,308,384,308,94,,,baseline
328,29786,500,308,384,308,87,,,baseline
329,29874,500,308,384,308,88,,,baseline
330,29965,500,308,384,308,91,,,baseline
331,30055,500,308,384,308,90,,,baseline
332,30144,500,308,384,308,89,,,baseline
333,30233,500,308,384,308,89,,,baseline
334,30321,500,308,384,308,88,,,baseline
335,30411,500,308,384,308,90,,,baseline
336,30493,500,308,384,308,82,,,baseline
337,30592,500,308,384,308,99,,,baseline
338,30660,500,308,384,308,68,,,baseline
339,30772,500,308,384,308,112,,,baseline
340,30856,500,308,384,308,84,,,baseline
341,30953,500,308,384,308,97,,,baseline
342,31035,500,308,384,308,82,,,baseline
343,31132,500,308,384,308,97,,,baseline
344,31200,500,308,384,308,68,,,baseline
345,31312,500,308,384,308,112,,,baseline
346,31394,500,308,384,308,82,,,baseline
347,31489,500,308,384,308,95,,,baseline
348,31572,500,308,384,308,83,,,baseline
349,31666,500,308,384,308,94,,,baseline
350,31748,500,308,384,308,82,,,baseline
351,31844,500,308,384,308,96,,,baseline
352,31931,500,308,384,308,87,,,baseline
353,32017,500,308,384,308,86,,,baseline
354,32113,500,308,384,308,96,,,baseline
355,32195,500,308,384,308,82,,,baseline
356,32280,500,308,384,308,85,,,baseline
357,32386,500,308,384,308,106,,,baseline
358,32473,500,308,384,308,87,,,baseline
359,32562,500,308,384,308,89,,,baseline
360,32649,500,308,384,308,87,,,baseline
361,32743,500,308,384,308,94,,,baseline
362,32819,500,308,384,308,76,,,baseline
363,32924,500,308,384,308,105,,,baseline
364,32990,500,308,384,308,66,,,baseline
365,33103,500,308,384,308,113,,,baseline
366,33192,500,308,384,308,89,,,baseline
367,33284,500,308,384,308,92,,,baseline
368,33375,500,308,384,308,91,,,baseline
369,33464,500,308,384,308,89,,,baseline
370,33555,500,308,384,308,91,,,baseline
371,33644,500,308,384,308,89,,,baseline
372,33732,500,308,384,308,88,,,baseline
373,33825,500,308,384,308,93,,,baseline
374,33911,500,308,384,308,86,,,baseline
375,34002,500,308,384,308,91,,,baseline
376,34094,500,308,384,308,92,,,baseline
377,34183,500,308,384,308,89,,,baseline
378,34275,500,308,384,308,92,,,baseline
379,34364,500,308,384,308,89,,,baseline
380,34456,500,308,384,308,92,,,baseline
381,34545,500,308,384,308,89,,,baseline
382,34635,500,308,384,308,90,,,baseline
383,34721,500,308,384,308,86,,,baseline
384,34815,500,308,384,308,94,,,baseline
385,34904,500,308,384,308,89,,,baseline
386,34994,500,308,384,308,90,,,baseline
387,35081,500,308,384,308,87,,,baseline
388,35173,500,308,384,308,92,,,baseline
389,35266,500,308,384,308,93,,,baseline
390,35353,500,308,384,308,87,,,baseline
391,35444,500,308,384,308,91,,,baseline
392,35536,500,308,384,308,92,,,baseline
393,35621,500,308,384,308,85,,,baseline
394,35715,500,308,384,308,94,,,baseline
395,35804,500,308,384,308,89,,,baseline
396,35895,500,308,384,308,91,,,baseline
397,35985,500,308,384,308,90,,,baseline
398,36075,500,308,384,308,90,,,baseline
399,36165,500,308,384,308,90,,,baseline
400,36256,500,308,384,308,91,,,baseline
401,36341,500,308,384,308,85,,,baseline
402,36435,500,308,384,308,94,,,baseline
403,36525,500,308,384,308,90,,,baseline
404,36614,500,308,384,308,89,,,baseline
405,36704,500,308,384,308,90,,,baseline
406,36794,500,308,384,308,90,,,baseline
407,36882,500,308,384,308,88,,,baseline
408,36972,500,308,384,308,90,,,baseline
409,37064,500,308,384,308,92,,,baseline
410,37149,500,308,384,308,85,,,baseline
411,37242,500,308,384,308,93,,,baseline
412,37335,500,308,384,308,93,,,baseline
413,37426,500,308,384,308,91,,,baseline
414,37520,500,308,384,308,94,,,baseline
415,37613,500,308,384,308,93,,,baseline
416,37704,500,308,384,308,91,,,baseline
417,37792,500,308,384,308,88,,,baseline
418,37881,500,308,384,308,89,,,baseline
419,37971,500,308,384,308,90,,,baseline
420,38054,500,308,384,308,83,,,baseline
421,38152,500,308,384,308,98,,,baseline
422,38236,500,308,384,308,84,,,baseline
423,38332,500,308,384,308,96,,,baseline
424,38411,500,308,384,308,79,,,baseline
425,38550,500,308,384,308,139,,,baseline
426,38639,500,308,384,308,89,,,baseline
427,38735,500,308,384,308,96,,,baseline
428,38824,500,308,384,308,89,,,baseline
429,38916,500,308,384,308,92,,,baseline
430,39002,500,308,384,308,86,,,baseline
431,39093,500,308,384,308,91,,,baseline
432,39182,500,308,384,308,89,,,baseline
433,39273,500,308,384,308,91,,,baseline
434,39366,500,308,384,308,93,,,baseline
435,39453,500,308,384,308,87,,,baseline
436,39547,500,308,384,308,94,,,baseline
437,39633,500,308,384,308,86,,,baseline
438,39726,500,308,384,308,93,,,baseline
439,39815,500,308,384,308,89,,,baseline
440,39906,500,308,384,308,91,,,baseline
441,39995,500,308,384,308,89,,,baseline
442,40086,500,308,384,308,91,,,baseline
443,40175,500,308,384,308,89,,,baseline
